plant_id,plant_name,latitude,longitude
54906.0,Georgia Pacific Center,33.757513,-84.38687
54907.0,Mass Inst Tech Cntrl Utilities/Cogen Plt,42.360986,-71.09388
54907.0,Mass Inst Tech Cntrl Utilities/Cogen Plt,42.360986,-71.09388
54908.0,Enderlin,46.6144,-97.5765
54908.0,Enderlin,46.6144,-97.5765
54909.0,Tehachapi Wind Resource II,35.1061,-118.3114
54909.0,Tehachapi Wind Resource II,35.1061,-118.3114
54910.0,Brent Run Generating Station,43.17642,-83.84797
54910.0,Brent Run Generating Station,43.17642,-83.84797
54910.0,Brent Run Generating Station,43.17642,-83.84797
54910.0,Brent Run Generating Station,43.17642,-83.84797
54910.0,Brent Run Generating Station,43.17642,-83.84797
54912.0,Martinez Refining,38.0169,-122.1117
54912.0,Martinez Refining,38.0169,-122.1117
54912.0,Martinez Refining,38.0169,-122.1117
54914.0,Brooklyn Navy Yard Cogeneration,40.699357,-73.97639
54914.0,Brooklyn Navy Yard Cogeneration,40.699357,-73.97639
54914.0,Brooklyn Navy Yard Cogeneration,40.699357,-73.97639
54914.0,Brooklyn Navy Yard Cogeneration,40.699357,-73.97639
54915.0,Michigan Power LP,43.9375,-86.425
54915.0,Michigan Power LP,43.9375,-86.425
54918.0,Ergon Refining Vicksburg,32.388271,-90.90834
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54925.0,Twin Bridges LFGTE,39.744983,-86.49466
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54926.0,Prairie View I & II LFGTE,41.4936,-86.1658
54927.0,Grand Isle Gas Plant / Treating Station,29.252062,-89.9721
54927.0,Grand Isle Gas Plant / Treating Station,29.252062,-89.9721
54927.0,Grand Isle Gas Plant / Treating Station,29.252062,-89.9721
54929.0,Alliant SBD 9403 Aegon DC,41.9167,-91.6542
54929.0,Alliant SBD 9403 Aegon DC,41.9167,-91.6542
54929.0,Alliant SBD 9403 Aegon DC,41.9167,-91.6542
54931.0,Ridgetop,35.074,-118.3153
54933.0,Mondelez Global LLC,42.3156,-89.0356
54936.0,Richard J Donovan Correctional Facility,32.583571,-116.9309
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54937.0,Wellesley College Central Utility Plant,42.293927,-71.30811
54950.0,Univ of Oregon Central Power Station,44.048333,-123.0739
54950.0,Univ of Oregon Central Power Station,44.048333,-123.0739
54950.0,Univ of Oregon Central Power Station,44.048333,-123.0739
54950.0,Univ of Oregon Central Power Station,44.048333,-123.0739
54950.0,Univ of Oregon Central Power Station,44.048333,-123.0739
54951.0,Monterey One Water,36.7056,-121.7714
54951.0,Monterey One Water,36.7056,-121.7714
54951.0,Monterey One Water,36.7056,-121.7714
54953.0,Hudson Falls Hydroelectric Project,43.2958,-73.5956
54953.0,Hudson Falls Hydroelectric Project,43.2958,-73.5956
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54956.0,Deercroft I & II LFGTE,41.6514,-86.9036
54965.0,Cargill Salt,42.8183,-82.4856
54965.0,Cargill Salt,42.8183,-82.4856
54968.0,Alliant SBD 9502 Eaton,42.83815,-93.60325
54968.0,Alliant SBD 9502 Eaton,42.83815,-93.60325
54968.0,Alliant SBD 9502 Eaton,42.83815,-93.60325
54969.0,Dixon Hydroelectric Dam,41.845306,-89.48129
54969.0,Dixon Hydroelectric Dam,41.845306,-89.48129
54969.0,Dixon Hydroelectric Dam,41.845306,-89.48129
54969.0,Dixon Hydroelectric Dam,41.845306,-89.48129
54969.0,Dixon Hydroelectric Dam,41.845306,-89.48129
54974.0,Sauder Power Plant,41.515211,-84.29355
54974.0,Sauder Power Plant,41.515211,-84.29355
54975.0,New Mexico State University,32.164818,-106.4513
54979.0,Big Spring Wind Power Facility,32.2075,-101.3883
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54980.0,Ocean County Landfill,40.024937,-74.25014
54984.0,Salem Energy Systems LLC,36.191241,-80.18346
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54985.0,Crestwood Dothan,31.262356,-85.40274
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54989.0,Pine Tree Acres,42.764456,-82.74709
54995.0,Indiana Harbor E 5 AC Station,41.6844,-87.4214
54996.0,Salton Sea Power Gen Co - Unit 4,33.157,-115.6386
54998.0,Wheelabrator Portsmouth,36.8083,-76.3036
54998.0,Wheelabrator Portsmouth,36.8083,-76.3036
54998.0,Wheelabrator Portsmouth,36.8083,-76.3036
55002.0,Murphy-Brown LLC,34.9944,-78.1583
55002.0,Murphy-Brown LLC,34.9944,-78.1583
55004.0,Thornwood High School,41.5839,-87.6047
55004.0,Thornwood High School,41.5839,-87.6047
55005.0,Thornridge High School,41.6225,-87.5978
55005.0,Thornridge High School,41.6225,-87.5978
55006.0,Nashua Plant,42.73227,-71.52242
55006.0,Nashua Plant,42.73227,-71.52242
55009.0,Montgomery Creek Hydro,40.846806,-121.9564
55010.0,LSP-Cottage Grove LP,44.7956,-92.9119
55010.0,LSP-Cottage Grove LP,44.7956,-92.9119
55011.0,LSP-Whitewater LP,42.855463,-88.72992
55011.0,LSP-Whitewater LP,42.855463,-88.72992
55014.0,Greene Valley Gas Recovery,41.73379,-88.08491
55014.0,Greene Valley Gas Recovery,41.73379,-88.08491
55015.0,Sweeny Cogen Facility,29.0728,-95.745
55015.0,Sweeny Cogen Facility,29.0728,-95.745
55015.0,Sweeny Cogen Facility,29.0728,-95.745
55015.0,Sweeny Cogen Facility,29.0728,-95.745
55026.0,Dighton Power Plant,41.8312,-71.1239
55027.0,Papillion Creek Wastewater,41.0772,-95.87
55027.0,Papillion Creek Wastewater,41.0772,-95.87
55027.0,Papillion Creek Wastewater,41.0772,-95.87
55029.0,De Pere Energy Center,44.44861,-88.07204
55033.0,Missouri River Wastewater Treatment,41.2033,-95.9292
55033.0,Missouri River Wastewater Treatment,41.2033,-95.9292
55033.0,Missouri River Wastewater Treatment,41.2033,-95.9292
55035.0,Davenport Water Pollution Control Plant,41.4928,-90.6275
55035.0,Davenport Water Pollution Control Plant,41.4928,-90.6275
55036.0,University of Tennessee Steam Plant,35.949209,-83.92607
55037.0,Opryland USA,36.211389,-86.69444
55039.0,Rio Bravo,35.026,-106.644
55040.0,Mid-Georgia Cogeneration Facility,32.4856,-83.6039
55040.0,Mid-Georgia Cogeneration Facility,32.4856,-83.6039
55040.0,Mid-Georgia Cogeneration Facility,32.4856,-83.6039
55041.0,Berkshire Power,42.0476,-72.6478
55042.0,Bridgeport Energy Project,41.1692,-73.1844
55042.0,Bridgeport Energy Project,41.1692,-73.1844
55042.0,Bridgeport Energy Project,41.1692,-73.1844
55043.0,Cherokee County Cogen,35.0727,-81.613
55043.0,Cherokee County Cogen,35.0727,-81.613
55044.0,Packaging Corp. of America Jackson Mill,31.4894,-87.8989
55044.0,Packaging Corp. of America Jackson Mill,31.4894,-87.8989
55047.0,Pasadena Cogeneration,29.72475,-95.17648
55047.0,Pasadena Cogeneration,29.72475,-95.17648
55047.0,Pasadena Cogeneration,29.72475,-95.17648
55047.0,Pasadena Cogeneration,29.72475,-95.17648
55047.0,Pasadena Cogeneration,29.72475,-95.17648
55048.0,Tiverton Power Plant,41.6422,-71.1706
55048.0,Tiverton Power Plant,41.6422,-71.1706
55051.0,Westlake Plaquemine,30.2586,-91.185
55051.0,Westlake Plaquemine,30.2586,-91.185
55051.0,Westlake Plaquemine,30.2586,-91.185
55052.0,Jameson Gas Processing Plant,32.05,-100.6917
55052.0,Jameson Gas Processing Plant,32.05,-100.6917
55052.0,Jameson Gas Processing Plant,32.05,-100.6917
55052.0,Jameson Gas Processing Plant,32.05,-100.6917
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55053.0,Bridgeport Gas Processing Plant,33.195763,-97.80255
55054.0,Livingston Generating Facility,40.9314,-88.6548
55054.0,Livingston Generating Facility,40.9314,-88.6548
55054.0,Livingston Generating Facility,40.9314,-88.6548
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55061.0,Tenaska Georgia Generation Facility,33.3516,-84.9996
55062.0,Tenaska Frontier Generation Station,30.5924,-95.9178
55062.0,Tenaska Frontier Generation Station,30.5924,-95.9178
55062.0,Tenaska Frontier Generation Station,30.5924,-95.9178
55062.0,Tenaska Frontier Generation Station,30.5924,-95.9178
55063.0,Batesville Generation Facility,34.3356,-89.9275
55063.0,Batesville Generation Facility,34.3356,-89.9275
55063.0,Batesville Generation Facility,34.3356,-89.9275
55063.0,Batesville Generation Facility,34.3356,-89.9275
55063.0,Batesville Generation Facility,34.3356,-89.9275
55063.0,Batesville Generation Facility,34.3356,-89.9275
55064.0,Black Hawk Station,35.6957,-101.36
55064.0,Black Hawk Station,35.6957,-101.36
55065.0,Mustang Station,32.9728,-102.7417
55065.0,Mustang Station,32.9728,-102.7417
55065.0,Mustang Station,32.9728,-102.7417
55066.0,Heat Recovery Coke Facility,41.6789,-87.42
55067.0,MPEA Energy Center,41.852709,-87.61851
55067.0,MPEA Energy Center,41.852709,-87.61851
55067.0,MPEA Energy Center,41.852709,-87.61851
55068.0,Maine Independence Station,44.8242,-68.7094
55068.0,Maine Independence Station,44.8242,-68.7094
55068.0,Maine Independence Station,44.8242,-68.7094
55074.0,Lakeview Gas Recovery,42.060172,-80.02077
55074.0,Lakeview Gas Recovery,42.060172,-80.02077
55075.0,Pine Bluff Energy Center,34.2181,-91.9025
55075.0,Pine Bluff Energy Center,34.2181,-91.9025
55076.0,Red Hills Generating Facility,33.3761,-89.2183
55077.0,Desert Star Energy Center,35.788889,-114.9942
55077.0,Desert Star Energy Center,35.788889,-114.9942
55077.0,Desert Star Energy Center,35.788889,-114.9942
55079.0,Millennium Power,42.112291,-72.01511
55079.0,Millennium Power,42.112291,-72.01511
55081.0,Brownsville Peaking Power,35.5438,-89.198
55081.0,Brownsville Peaking Power,35.5438,-89.198
55081.0,Brownsville Peaking Power,35.5438,-89.198
55081.0,Brownsville Peaking Power,35.5438,-89.198
55084.0,Crockett Cogen Project,38.0569,-122.2161
55086.0,Gregory Power Plant,27.88929,-97.25842
55086.0,Gregory Power Plant,27.88929,-97.25842
55086.0,Gregory Power Plant,27.88929,-97.25842
55087.0,Zeeland Generating Station,42.8206,-85.9975
55087.0,Zeeland Generating Station,42.8206,-85.9975
55087.0,Zeeland Generating Station,42.8206,-85.9975
55087.0,Zeeland Generating Station,42.8206,-85.9975
55087.0,Zeeland Generating Station,42.8206,-85.9975
55088.0,Dearborn Industrial Generation,42.3026,-83.154
55088.0,Dearborn Industrial Generation,42.3026,-83.154
55088.0,Dearborn Industrial Generation,42.3026,-83.154
55088.0,Dearborn Industrial Generation,42.3026,-83.154
55089.0,Taft Cogeneration Facility,29.9888,-90.4599
55089.0,Taft Cogeneration Facility,29.9888,-90.4599
55089.0,Taft Cogeneration Facility,29.9888,-90.4599
55089.0,Taft Cogeneration Facility,29.9888,-90.4599
55090.0,Plummer Cogen,47.331006,-116.8904
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55091.0,Midlothian Energy Facility,32.4302,-97.0537
55093.0,MM Taunton Energy,41.923068,-71.08641
55093.0,MM Taunton Energy,41.923068,-71.08641
55093.0,MM Taunton Energy,41.923068,-71.08641
55093.0,MM Taunton Energy,41.923068,-71.08641
55094.0,MM San Diego-Miramar,32.844845,-117.1627
55094.0,MM San Diego-Miramar,32.844845,-117.1627
55094.0,MM San Diego-Miramar,32.844845,-117.1627
55094.0,MM San Diego-Miramar,32.844845,-117.1627
55096.0,Portside Energy,41.6317,-87.1728
55096.0,Portside Energy,41.6317,-87.1728
55097.0,Lamar Power Project,33.6308,-95.59
55097.0,Lamar Power Project,33.6308,-95.59
55097.0,Lamar Power Project,33.6308,-95.59
55097.0,Lamar Power Project,33.6308,-95.59
55097.0,Lamar Power Project,33.6308,-95.59
55097.0,Lamar Power Project,33.6308,-95.59
55100.0,Rumford Power LLC,44.5303,-70.5219
55100.0,Rumford Power LLC,44.5303,-70.5219
55101.0,Kalamazoo River Generating Station,42.281345,-85.49496
55102.0,Livingston Generating Station,45.030397,-84.7308
55102.0,Livingston Generating Station,45.030397,-84.7308
55102.0,Livingston Generating Station,45.030397,-84.7308
55102.0,Livingston Generating Station,45.030397,-84.7308
55103.0,Klamath Cogeneration Plant,42.173889,-121.8106
55103.0,Klamath Cogeneration Plant,42.173889,-121.8106
55103.0,Klamath Cogeneration Plant,42.173889,-121.8106
55107.0,Rhode Island State Energy Center,41.8017,-71.5186
55107.0,Rhode Island State Energy Center,41.8017,-71.5186
55107.0,Rhode Island State Energy Center,41.8017,-71.5186
55109.0,Rocky Road Power LLC,42.0931,-88.2397
55109.0,Rocky Road Power LLC,42.0931,-88.2397
55109.0,Rocky Road Power LLC,42.0931,-88.2397
55109.0,Rocky Road Power LLC,42.0931,-88.2397
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55110.0,Madison,39.4522,-84.4647
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55111.0,Vermillion Energy Facility,39.922328,-87.44636
55112.0,Sutter Energy Center,39.053139,-121.6959
55112.0,Sutter Energy Center,39.053139,-121.6959
55112.0,Sutter Energy Center,39.053139,-121.6959
55116.0,Rockingham County CT Station,36.3297,-79.8297
55116.0,Rockingham County CT Station,36.3297,-79.8297
55116.0,Rockingham County CT Station,36.3297,-79.8297
55116.0,Rockingham County CT Station,36.3297,-79.8297
55116.0,Rockingham County CT Station,36.3297,-79.8297
55117.0,RS Cogen,30.221,-93.2826
55117.0,RS Cogen,30.221,-93.2826
55117.0,RS Cogen,30.221,-93.2826
55122.0,NAFTA Region Olefins Complex Cogen Fac,29.954321,-93.88359
55122.0,NAFTA Region Olefins Complex Cogen Fac,29.954321,-93.88359
55123.0,Magic Valley Generating Station,26.3403,-98.19
55123.0,Magic Valley Generating Station,26.3403,-98.19
55123.0,Magic Valley Generating Station,26.3403,-98.19
55124.0,Griffith Energy LLC,35.054029,-114.1333
55124.0,Griffith Energy LLC,35.054029,-114.1333
55124.0,Griffith Energy LLC,35.054029,-114.1333
55125.0,Vansycle,45.936157,-118.66
55126.0,Milford Power Project,41.224355,-73.09973
55126.0,Milford Power Project,41.224355,-73.09973
55127.0,Manchief Electric Generating Station,40.217143,-103.685
55127.0,Manchief Electric Generating Station,40.217143,-103.685
55128.0,"Walton County Power, LLC",33.8148,-83.6954
55128.0,"Walton County Power, LLC",33.8148,-83.6954
55128.0,"Walton County Power, LLC",33.8148,-83.6954
55129.0,Desert Basin,32.9042,-111.7889
55129.0,Desert Basin,32.9042,-111.7889
55129.0,Desert Basin,32.9042,-111.7889
55129.0,Desert Basin,32.9042,-111.7889
55129.0,Desert Basin,32.9042,-111.7889
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55131.0,Kendall County Generation Facility,41.4797,-88.2581
55132.0,Tenaska Gateway Generating Station,32.017826,-94.61974
55132.0,Tenaska Gateway Generating Station,32.017826,-94.61974
55132.0,Tenaska Gateway Generating Station,32.017826,-94.61974
55132.0,Tenaska Gateway Generating Station,32.017826,-94.61974
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55133.0,Thomson Reuters Campus Bldg A-D,44.8196,-93.1156
55135.0,Alliant Energy Neenah,44.1936,-88.5064
55135.0,Alliant Energy Neenah,44.1936,-88.5064
55137.0,Rio Nogales Power Project,29.593056,-97.97322
55137.0,Rio Nogales Power Project,29.593056,-97.97322
55137.0,Rio Nogales Power Project,29.593056,-97.97322
55137.0,Rio Nogales Power Project,29.593056,-97.97322
55138.0,Walton Discover Power Facility,32.54098,-85.03888
55138.0,Walton Discover Power Facility,32.54098,-85.03888
55139.0,Wolf Hollow I LP,32.33422,-97.73169
55139.0,Wolf Hollow I LP,32.33422,-97.73169
55139.0,Wolf Hollow I LP,32.33422,-97.73169
55141.0,Hawk Road Facility,33.358472,-84.99139
55141.0,Hawk Road Facility,33.358472,-84.99139
55141.0,Hawk Road Facility,33.358472,-84.99139
55144.0,Hays Energy Project,29.7806,-97.9894
55144.0,Hays Energy Project,29.7806,-97.9894
55144.0,Hays Energy Project,29.7806,-97.9894
55144.0,Hays Energy Project,29.7806,-97.9894
55146.0,Green Country Energy LLC,35.9833,-95.9346
55146.0,Green Country Energy LLC,35.9833,-95.9346
55146.0,Green Country Energy LLC,35.9833,-95.9346
55146.0,Green Country Energy LLC,35.9833,-95.9346
55146.0,Green Country Energy LLC,35.9833,-95.9346
55146.0,Green Country Energy LLC,35.9833,-95.9346
55148.0,Worthington Generation LLC,39.0708,-87.0128
55148.0,Worthington Generation LLC,39.0708,-87.0128
55148.0,Worthington Generation LLC,39.0708,-87.0128
55148.0,Worthington Generation LLC,39.0708,-87.0128
55149.0,Lake Road Generating Plant,41.872043,-71.8958
55149.0,Lake Road Generating Plant,41.872043,-71.8958
55149.0,Lake Road Generating Plant,41.872043,-71.8958
55151.0,La Paloma Generating Plant,35.2956,-119.5919
55151.0,La Paloma Generating Plant,35.2956,-119.5919
55151.0,La Paloma Generating Plant,35.2956,-119.5919
55151.0,La Paloma Generating Plant,35.2956,-119.5919
55152.0,Bank of America Plaza,33.7708,-84.3861
55152.0,Bank of America Plaza,33.7708,-84.3861
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55153.0,Guadalupe Generating Station,29.6244,-98.1419
55154.0,Lost Pines 1 Power Project,30.1478,-97.2714
55154.0,Lost Pines 1 Power Project,30.1478,-97.2714
55154.0,Lost Pines 1 Power Project,30.1478,-97.2714
55155.0,MM Albany Energy,42.704391,-73.85087
55155.0,MM Albany Energy,42.704391,-73.85087
55155.0,MM Albany Energy,42.704391,-73.85087
55155.0,MM Albany Energy,42.704391,-73.85087
55155.0,MM Albany Energy,42.704391,-73.85087
55160.0,MM Tulare Energy,36.388,-119.394
55160.0,MM Tulare Energy,36.388,-119.394
55161.0,MM Lopez Energy,34.2925,-118.3894
55164.0,Bluegrass Generating Station,38.3902,-85.4133
55164.0,Bluegrass Generating Station,38.3902,-85.4133
55164.0,Bluegrass Generating Station,38.3902,-85.4133
55165.0,Calcasieu,30.1608,-93.345
55165.0,Calcasieu,30.1608,-93.345
55166.0,Broad River Energy Center,35.0786,-81.575
55166.0,Broad River Energy Center,35.0786,-81.575
55166.0,Broad River Energy Center,35.0786,-81.575
55166.0,Broad River Energy Center,35.0786,-81.575
55166.0,Broad River Energy Center,35.0786,-81.575
55168.0,Bastrop Energy Center,30.1458,-97.55
55168.0,Bastrop Energy Center,30.1458,-97.55
55168.0,Bastrop Energy Center,30.1458,-97.55
55170.0,Granite Ridge,42.9042,-71.4261
55170.0,Granite Ridge,42.9042,-71.4261
55170.0,Granite Ridge,42.9042,-71.4261
55172.0,Bosque County Peaking,31.8594,-97.3586
55172.0,Bosque County Peaking,31.8594,-97.3586
55172.0,Bosque County Peaking,31.8594,-97.3586
55172.0,Bosque County Peaking,31.8594,-97.3586
55172.0,Bosque County Peaking,31.8594,-97.3586
55173.0,Acadia Energy Center,30.428611,-92.41306
55173.0,Acadia Energy Center,30.428611,-92.41306
55173.0,Acadia Energy Center,30.428611,-92.41306
55173.0,Acadia Energy Center,30.428611,-92.41306
55173.0,Acadia Energy Center,30.428611,-92.41306
55173.0,Acadia Energy Center,30.428611,-92.41306
55176.0,Eastman Cogeneration Facility,32.4481,-94.6903
55176.0,Eastman Cogeneration Facility,32.4481,-94.6903
55176.0,Eastman Cogeneration Facility,32.4481,-94.6903
55177.0,South Point Energy Center,34.8678,-114.5317
55177.0,South Point Energy Center,34.8678,-114.5317
55177.0,South Point Energy Center,34.8678,-114.5317
55178.0,Dogwood Energy Facility,38.7931,-94.3006
55178.0,Dogwood Energy Facility,38.7931,-94.3006
55178.0,Dogwood Energy Facility,38.7931,-94.3006
55179.0,Rathdrum Power LLC,47.7858,-116.9203
55179.0,Rathdrum Power LLC,47.7858,-116.9203
55182.0,Sunrise Power LLC,35.2097,-119.585
55182.0,Sunrise Power LLC,35.2097,-119.585
55182.0,Sunrise Power LLC,35.2097,-119.585
55183.0,Nelson Energy Center,41.774444,-89.60722
55183.0,Nelson Energy Center,41.774444,-89.60722
55183.0,Nelson Energy Center,41.774444,-89.60722
55183.0,Nelson Energy Center,41.774444,-89.60722
55184.0,Aera San Ardo Cogen Facility,35.953293,-120.86
55184.0,Aera San Ardo Cogen Facility,35.953293,-120.86
55187.0,Channelview Cogeneration Plant,29.836952,-95.12174
55187.0,Channelview Cogeneration Plant,29.836952,-95.12174
55187.0,Channelview Cogeneration Plant,29.836952,-95.12174
55187.0,Channelview Cogeneration Plant,29.836952,-95.12174
55187.0,Channelview Cogeneration Plant,29.836952,-95.12174
55188.0,Cordova Energy,41.712216,-90.27968
55188.0,Cordova Energy,41.712216,-90.27968
55188.0,Cordova Energy,41.712216,-90.27968
55192.0,Osceola Generating Station (FL),28.1289,-81.0978
55192.0,Osceola Generating Station (FL),28.1289,-81.0978
55192.0,Osceola Generating Station (FL),28.1289,-81.0978
55193.0,Ontelaunee Energy Center,40.4219,-75.9356
55193.0,Ontelaunee Energy Center,40.4219,-75.9356
55193.0,Ontelaunee Energy Center,40.4219,-75.9356
55196.0,Springdale 1 & 2,40.546667,-79.76833
55196.0,Springdale 1 & 2,40.546667,-79.76833
55197.0,Caledonia,33.6464,-88.2717
55197.0,Caledonia,33.6464,-88.2717
55197.0,Caledonia,33.6464,-88.2717
55197.0,Caledonia,33.6464,-88.2717
55197.0,Caledonia,33.6464,-88.2717
55197.0,Caledonia,33.6464,-88.2717
55198.0,Riverside Generating LLC,38.191661,-82.60459
55198.0,Riverside Generating LLC,38.191661,-82.60459
55198.0,Riverside Generating LLC,38.191661,-82.60459
55198.0,Riverside Generating LLC,38.191661,-82.60459
55198.0,Riverside Generating LLC,38.191661,-82.60459
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
55199.0,Elwood Energy LLC,41.4388,-88.1236
